id,year,treat_no_well_perform_2014,own_econ_bad,own_econ_retrospect_worse,own_econ_gov_responsible_not,own_econ_prospect_worse,gen_econ_bad,gen_econ_retrospect_worse,gen_econ_gov_responsible_not,gen_econ_prospect_worse,cdu_performance_satisfied,csu_performance_satisfied,spd_performance_satisfied
7860,2011,,2,3,3,2,3,2,2,3,11,11,-94
10190,2011,,5,5,5,5,5,5,5,5,6,6,-94
13441,2012,,2,4,3,2,4,4,3,3,10,10,-94
16475,2013,,4,4,5,2,5,5,1,5,1,1,-94
17341,2013,,2,3,4,3,3,3,2,3,9,4,-94
18472,2014,,2,3,3,3,2,3,3,3,8,7,9
20568,2014,,4,5,3,2,2,2,2,3,7,7,7
21568,2014,,3,3,2,3,2,3,3,3,8,5,9
47390,2021,,3,3,3,3,3,4,3,4,9,10,10
834,2009,0,3,3,4,2,3,4,2,3,3,1,6
6785,2010,,1,1,1,1,2,1,1,2,3,4,-94
7861,2011,,3,5,1,2,2,4,2,2,9,9,-94
10191,2011,,2,2,5,2,4,5,1,5,1,1,-94
12358,2012,,2,3,5,2,2,2,3,2,4,2,-94
13442,2012,,3,3,2,3,2,3,2,3,9,6,-94
14528,2013,1,2,2,4,3,3,3,2,3,7,1,-94
15514,2013,,2,2,4,3,2,3,2,3,5,2,-94
16476,2013,1,2,3,3,4,2,3,2,3,9,7,-94
18473,2014,,2,3,3,3,2,3,3,3,9,9,7
20569,2014,,3,4,2,3,3,3,2,3,-99,-99,-99
47391,2021,,2,2,2,3,3,3,3,3,9,8,8
6786,2010,,5,5,2,3,3,3,5,3,1,1,-94
7862,2011,1,2,3,2,3,1,2,1,2,9,8,-94
13443,2012,,2,2,3,3,3,2,3,2,9,8,-94
15515,2013,,2,3,3,3,2,2,3,3,9,8,-94
16477,2013,,1,2,4,3,3,3,3,3,5,2,-94
18474,2014,,2,2,4,3,2,2,4,2,2,2,2
19521,2014,,4,4,4,3,3,3,2,2,9,9,11
21569,2014,,5,4,3,3,5,3,2,4,1,1,1
47392,2021,1,2,3,3,3,3,3,3,3,7,6,5
835,2009,,3,4,2,4,3,4,2,2,7,7,7
7863,2011,,2,3,2,3,3,4,2,2,4,5,-94
10192,2011,,3,3,3,3,3,3,3,3,6,6,-94
12359,2012,,2,3,3,3,1,2,2,3,10,9,-94
13444,2012,,2,5,2,3,3,2,3,4,3,3,-94
15516,2013,,3,4,2,4,3,2,2,4,4,1,-94
16478,2013,,4,2,5,2,3,3,2,3,3,3,-94
17342,2013,1,3,2,5,4,3,4,3,4,8,7,-94
18475,2014,,3,4,3,2,4,4,2,3,4,4,8
19522,2014,,2,3,2,4,1,2,3,3,9,9,2
20570,2014,1,2,3,4,3,2,1,3,4,6,1,6
47393,2021,,3,3,3,3,3,3,2,3,9,10,8
836,2009,,3,4,2,3,4,4,2,4,4,4,6
6787,2010,,2,3,2,2,2,2,1,3,11,8,-94
10193,2011,,3,4,1,3,4,3,2,3,8,8,-94
15517,2013,,4,4,2,4,3,3,2,4,6,2,-94
18476,2014,,1,1,5,2,1,2,3,2,1,1,4
20571,2014,,3,3,3,2,3,3,2,3,7,7,7
47394,2021,1,2,1,2,4,3,4,2,4,11,9,8
837,2009,,2,2,2,2,2,2,2,2,6,6,6
7864,2011,,3,4,3,3,2,2,3,3,5,5,-94
10194,2011,,2,3,3,3,2,2,3,2,7,7,-94
12360,2012,,2,3,1,3,2,3,3,2,3,7,-94
15518,2013,,2,3,2,3,2,3,2,3,9,6,-94
17343,2013,,5,5,3,3,4,3,2,3,2,2,-94
19523,2014,,3,2,5,2,2,3,3,4,3,1,2
20572,2014,,2,3,4,3,2,2,2,3,9,5,7
47395,2021,,2,3,2,3,3,4,2,2,8,8,7
838,2009,1,4,4,1,4,5,4,1,5,11,6,1
6788,2010,,2,1,5,3,3,2,3,3,6,6,-94
7865,2011,1,3,2,5,2,3,2,4,2,1,1,-94
10195,2011,1,5,5,1,5,5,5,1,5,1,1,-94
12361,2012,,3,3,3,4,3,4,2,4,8,7,-94
15519,2013,,2,4,1,5,3,4,1,5,1,1,-94
16479,2013,,3,4,1,3,4,4,2,3,6,6,-94
17344,2013,,2,3,3,3,2,2,2,3,11,11,-94
19524,2014,,1,2,3,3,3,2,3,2,10,9,10
20573,2014,,2,3,4,3,3,3,3,4,3,1,9
21570,2014,,3,3,2,3,2,3,2,4,7,4,4
47396,2021,1,3,3,2,4,4,4,1,4,3,3,3
839,2009,1,3,4,3,3,3,3,2,4,7,6,8
6789,2010,,5,5,1,2,4,3,1,3,1,1,-94
7866,2011,1,3,4,2,4,2,3,2,2,4,4,-94
10196,2011,1,3,3,3,3,3,2,3,2,2,7,-94
12362,2012,,3,3,3,3,2,3,3,3,9,9,-94
13445,2012,,4,4,5,3,3,4,2,3,9,8,-94
15520,2013,,3,2,5,2,2,2,2,3,9,9,-94
16480,2013,,2,2,2,3,2,3,3,3,8,6,-94
18477,2014,0,2,2,4,3,2,2,3,2,3,1,4
19525,2014,,4,5,2,3,3,3,1,3,5,5,6
47397,2021,,1,3,3,3,2,4,2,2,3,3,9
840,2009,,3,3,3,4,3,4,4,2,9,8,5
6790,2010,,3,4,2,2,3,2,2,4,7,8,-94
7867,2011,1,4,4,3,4,3,4,2,4,8,8,-94
10197,2011,,3,4,3,3,3,2,3,3,6,6,-94
13446,2012,,-99,-99,-97,-99,-99,-99,-97,-99,1,-99,-94
15521,2013,0,2,2,5,3,3,3,3,3,6,6,-94
16481,2013,,3,2,5,3,3,4,3,4,4,2,-94
18478,2014,,1,3,4,2,2,3,3,3,5,5,5
19526,2014,,2,3,3,3,3,2,3,3,9,8,5
20574,2014,1,2,3,2,3,2,2,2,2,10,10,3
47398,2021,,3,3,5,3,4,2,3,2,6,6,6
841,2009,,3,3,4,4,3,4,3,4,3,3,6
6791,2010,,3,4,2,3,4,4,2,5,1,1,-94
7868,2011,,1,1,2,2,-99,1,2,2,4,5,-94
10198,2011,,2,2,5,2,3,4,2,4,6,6,-94
13447,2012,0,2,3,4,3,4,3,2,3,3,1,-94
15522,2013,,3,4,3,4,2,3,3,4,6,5,-94
18479,2014,,2,2,3,3,2,2,3,3,6,6,6
19527,2014,,3,3,3,3,3,4,1,4,7,7,8
21571,2014,,2,3,3,3,3,4,3,4,4,2,10
47399,2021,,2,3,2,3,2,3,3,3,3,3,9
842,2009,,4,4,2,3,3,4,2,3,7,6,5
6792,2010,,3,4,2,5,3,4,2,5,2,2,-94
7869,2011,,5,5,2,3,5,5,1,5,1,1,-94
12363,2012,1,2,3,3,3,3,3,4,4,8,-99,-94
13448,2012,,4,4,2,4,4,5,2,4,1,1,-94
15523,2013,,2,4,4,4,3,3,3,4,3,2,-94
17345,2013,,2,3,2,4,2,3,2,3,8,8,-94
18480,2014,,3,3,4,2,3,3,4,3,5,5,5
19528,2014,,4,2,5,2,2,3,3,4,8,6,8
20575,2014,1,2,2,5,3,3,2,1,2,10,10,7
47400,2021,,2,3,3,3,3,3,1,3,3,3,4
843,2009,,3,4,3,4,4,5,3,5,10,1,8
6793,2010,,4,5,1,3,4,4,2,3,3,1,-94
7870,2011,,4,5,3,4,3,4,2,5,4,2,-94
10199,2011,,2,1,4,3,2,3,4,3,4,4,-94
12364,2012,1,1,1,4,2,3,4,2,3,7,7,-94
15524,2013,,2,3,4,4,3,3,3,4,2,2,-94
16482,2013,,1,1,5,3,2,3,5,3,1,1,-94
17346,2013,,3,4,2,3,2,3,3,3,5,5,-94
19529,2014,,2,2,5,4,4,4,1,4,7,7,7
20576,2014,,1,3,5,3,1,2,2,3,11,9,6
21572,2014,,5,3,1,5,4,4,1,5,1,1,1
47401,2021,,2,3,-99,3,3,3,3,2,8,-99,4
6794,2010,1,3,4,2,3,4,4,2,4,3,3,-94
7871,2011,,5,1,2,2,2,1,3,3,1,1,-94
10200,2011,,3,5,1,5,3,4,1,5,1,1,-94
13449,2012,,2,1,5,2,3,-99,-97,-99,-99,-99,-94
16483,2013,,2,2,4,2,2,2,2,2,11,10,-94
17347,2013,,3,4,2,4,3,2,3,5,1,1,-94
19530,2014,1,2,3,2,2,3,4,2,3,10,8,3
20577,2014,1,3,3,4,2,2,1,2,3,10,8,3
21573,2014,,3,3,4,3,3,2,3,2,8,8,8
47402,2021,,2,3,2,2,3,3,1,2,3,7,6
6795,2010,1,5,5,1,5,5,5,1,3,1,1,-94
7872,2011,,3,5,4,2,2,3,2,3,5,5,-94
10201,2011,,3,5,1,4,3,4,1,4,1,1,-94
12365,2012,,2,3,3,2,3,2,3,3,8,7,-94
13450,2012,,3,5,3,2,2,2,2,5,9,9,-94
15525,2013,,2,5,2,4,3,3,2,4,2,2,-94
16484,2013,,3,3,2,2,2,2,2,2,9,7,-94
47403,2021,,4,4,4,3,4,4,1,3,4,5,5
844,2009,,3,4,5,2,3,4,4,2,7,3,9
6796,2010,,3,2,2,2,-99,2,2,2,1,1,-94
7873,2011,,3,4,2,3,3,3,2,3,3,5,-94
10202,2011,,2,4,2,4,2,2,4,4,7,8,-94
13451,2012,1,2,3,3,2,4,3,2,3,3,2,-94
15526,2013,,3,3,3,3,3,3,1,4,6,6,-94
16485,2013,1,2,4,3,3,2,3,3,3,9,10,-94
18481,2014,,4,3,2,4,2,3,3,3,4,4,3
19531,2014,,2,2,3,4,2,2,3,4,7,5,7
20578,2014,,2,3,3,3,2,2,2,4,4,1,8
21574,2014,,3,4,1,3,3,4,1,3,3,3,1
47404,2021,,4,3,2,2,3,2,1,1,8,3,8
6797,2010,1,5,3,2,5,5,5,2,5,6,6,-94
12366,2012,,2,2,5,2,2,4,3,3,6,6,-94
13452,2012,,3,4,3,4,3,4,2,4,7,4,-94
15527,2013,,2,3,5,3,2,3,4,3,5,5,-94
16486,2013,,2,2,5,3,3,4,2,4,6,6,-94
17348,2013,,4,4,1,3,3,4,2,4,3,3,-94
18482,2014,,2,2,4,2,2,2,3,2,10,10,9
19532,2014,1,2,2,5,3,3,2,5,3,3,3,3
20579,2014,,2,2,3,3,3,2,3,3,9,8,7
47405,2021,,3,4,2,4,3,4,1,4,1,3,2
845,2009,,1,3,3,3,3,4,4,4,9,3,9
6798,2010,,3,4,3,2,2,1,2,4,9,10,-94
7874,2011,,3,5,5,3,4,4,4,4,1,1,-94
13453,2012,,2,3,5,2,3,4,2,3,8,8,-94
15528,2013,,4,3,4,3,3,3,2,4,6,4,-94
17349,2013,,2,3,2,2,2,2,3,2,8,6,-94
18483,2014,,2,1,5,2,2,3,2,3,8,6,9
19533,2014,1,3,3,3,4,2,2,2,3,9,6,7
20580,2014,,2,2,3,2,2,2,2,3,2,2,7
47406,2021,0,3,3,3,3,3,4,2,2,6,6,6
846,2009,,3,3,5,3,3,3,4,2,4,4,4
7875,2011,,2,2,3,3,2,2,3,3,7,8,-94
10203,2011,1,3,3,5,3,5,3,1,3,3,3,-94
12367,2012,,2,3,2,2,3,2,4,3,5,4,-94
13454,2012,,3,4,2,3,4,3,2,3,2,2,-94
15529,2013,,2,2,5,3,2,4,3,4,-99,-99,-94
17350,2013,,3,3,3,3,3,2,3,3,8,8,-94
19534,2014,,3,3,3,4,3,3,3,3,8,6,8
20581,2014,,2,3,4,2,2,2,3,3,9,7,10
47407,2021,,2,3,5,3,4,3,2,3,4,4,4
6799,2010,,2,3,2,3,3,3,1,3,5,5,-94
12368,2012,,2,3,5,4,2,1,4,3,2,2,-94
13455,2012,,5,5,1,5,5,5,1,5,1,1,-94
15530,2013,1,2,3,4,3,3,3,4,4,3,2,-94
17351,2013,,3,3,1,3,3,3,1,4,2,1,-94
19535,2014,,5,5,2,5,3,4,3,3,6,6,6
20582,2014,,2,3,4,3,3,2,3,3,6,6,7
47408,2021,,2,3,3,3,2,3,3,3,1,1,11
6800,2010,,3,3,3,3,3,3,4,3,6,6,-94
7876,2011,,4,5,3,4,3,2,3,3,3,4,-94
10204,2011,,3,4,3,2,4,4,3,3,8,8,-94
12369,2012,,3,3,2,4,3,3,2,3,2,2,-94
13456,2012,1,2,1,5,2,4,4,2,5,4,4,-94
16487,2013,,2,2,5,2,2,2,3,3,8,4,-94
17352,2013,,5,5,2,2,3,2,3,2,7,7,-94
18484,2014,,2,3,4,3,3,2,2,2,10,6,10
20583,2014,,2,2,5,3,2,2,4,3,2,1,3
21575,2014,,2,3,3,3,3,2,3,3,6,6,6
47409,2021,,4,4,2,3,4,4,2,3,7,4,9
847,2009,,2,2,4,3,3,4,3,2,5,3,4
6801,2010,,3,2,3,3,2,2,3,3,5,4,-94
7877,2011,1,2,3,3,4,2,2,2,2,9,9,-94
12370,2012,,2,1,4,3,2,2,2,4,9,9,-94
13457,2012,,2,2,4,3,4,4,2,4,1,1,-94
15531,2013,,2,1,5,3,3,2,3,4,9,9,-94
16488,2013,1,3,3,3,3,4,4,2,3,5,5,-94
17353,2013,,3,5,5,2,2,3,3,2,7,7,-94
19536,2014,,3,3,3,3,3,3,4,3,4,3,4
20584,2014,,2,3,4,3,2,2,2,4,10,8,8
21576,2014,,2,4,4,3,2,3,4,3,4,4,3
47410,2021,,4,4,1,4,4,5,1,5,1,1,5
6802,2010,,3,2,2,2,2,3,2,2,10,11,-94
7878,2011,,5,5,1,5,5,5,1,5,1,1,-94
12371,2012,1,3,4,4,3,2,2,4,3,6,5,-94
13458,2012,,3,2,5,2,3,3,2,2,4,4,-94
15532,2013,,4,5,3,2,3,4,4,5,10,4,-94
17354,2013,1,2,3,3,3,3,3,4,3,5,5,-94
18485,2014,,2,3,3,3,2,2,2,3,9,9,7
19537,2014,,3,3,2,3,2,3,3,4,7,7,4
47411,2021,,3,3,3,3,3,4,2,4,6,6,5
848,2009,0,2,4,3,2,2,5,3,2,9,8,10
6803,2010,,3,4,3,2,3,2,3,2,8,8,-94
7879,2011,1,4,5,4,3,3,2,4,3,5,4,-94
10205,2011,,3,3,1,2,3,4,1,3,2,1,-94
12372,2012,,2,3,1,4,2,2,3,3,10,7,-94
13459,2012,,3,3,3,3,3,2,3,4,7,2,-94
15533,2013,,2,4,3,3,2,3,4,3,5,3,-94
16489,2013,,2,3,3,2,3,2,2,2,5,5,-94
17355,2013,,3,4,2,4,3,3,3,3,6,6,-94
18486,2014,1,5,5,4,4,2,2,4,3,8,5,6
19538,2014,1,2,4,3,3,2,2,2,2,5,3,7
21577,2014,1,3,4,1,4,3,4,1,5,2,2,2
47412,2021,,2,1,5,1,4,4,1,5,3,9,2
6804,2010,1,5,5,1,5,5,5,1,5,1,1,-94
7880,2011,,3,4,2,3,2,1,5,2,4,6,-94
10206,2011,,3,2,5,2,3,4,2,2,6,6,-94
12373,2012,,2,3,3,2,3,2,3,2,2,2,-94
13460,2012,,2,2,5,2,3,4,2,3,2,2,-94
15534,2013,,3,3,4,4,4,3,2,4,2,2,-94
17356,2013,1,2,3,3,3,2,1,3,3,10,9,-94
18487,2014,,2,5,3,4,3,3,4,4,3,1,9
20585,2014,1,4,3,4,5,2,3,4,3,8,7,9
21578,2014,,2,3,4,3,3,3,2,3,8,7,6
47413,2021,,2,3,2,3,2,3,2,2,10,9,7
6805,2010,1,3,3,3,3,3,3,3,3,5,3,-94
7881,2011,,4,3,5,3,2,3,5,1,1,1,-94
10207,2011,,3,2,2,5,3,2,3,2,8,7,-94
12374,2012,,2,3,5,2,3,4,3,4,8,6,-94
13461,2012,,3,2,3,3,4,5,2,4,6,6,-94
16490,2013,,2,3,5,3,2,3,4,3,9,9,-94
18488,2014,,3,2,5,2,4,3,4,2,2,2,2
19539,2014,,2,1,4,2,2,3,3,3,6,6,6
20586,2014,,2,3,2,3,2,2,2,2,10,10,7
21579,2014,,1,3,5,3,2,2,3,4,9,7,7
47414,2021,,3,3,2,3,4,5,2,3,3,8,5
849,2009,,2,3,5,3,3,5,4,2,9,10,7
6806,2010,,1,4,4,1,4,3,2,5,1,1,-94
7882,2011,1,4,4,4,4,3,4,3,3,1,1,-94
10208,2011,1,2,3,1,3,4,5,1,4,1,1,-94
15535,2013,,2,3,3,3,2,3,2,3,11,9,-94
16491,2013,,3,3,2,3,2,2,3,2,4,1,-94
17357,2013,,1,1,5,2,3,4,3,4,5,5,-94
18489,2014,,2,3,4,3,2,3,3,3,3,3,9
19540,2014,,4,4,3,3,2,3,3,3,3,3,3
21580,2014,,3,3,3,4,3,4,2,4,2,5,3
47415,2021,,2,3,3,3,2,2,3,2,8,8,7
6807,2010,1,4,4,3,3,3,4,2,3,2,2,-94
10209,2011,,3,3,3,3,4,4,3,4,6,6,-94
12375,2012,,2,3,3,2,2,2,2,2,10,8,-94
13462,2012,,3,3,5,4,4,4,2,4,-99,-99,-94
15536,2013,,1,3,5,3,3,3,2,3,10,10,-94
16492,2013,,2,3,4,3,3,2,3,3,3,3,-94
19541,2014,,3,4,1,4,4,5,2,4,5,5,5
20587,2014,,4,2,2,1,3,2,2,2,3,3,8
47416,2021,,2,3,1,3,4,5,1,5,1,1,1
6808,2010,1,3,3,3,5,2,2,3,3,3,3,-94
7883,2011,,3,3,3,3,3,2,2,2,8,8,-94
10210,2011,1,3,2,3,1,4,3,3,3,1,1,-94
12376,2012,,1,1,5,2,2,2,4,3,2,1,-94
13463,2012,,2,3,4,4,3,2,5,3,4,4,-94
15537,2013,,3,4,3,3,2,2,3,3,9,9,-94
16493,2013,,1,2,2,2,2,2,3,3,9,9,-94
17358,2013,0,4,5,1,4,3,4,3,3,3,2,-94
19542,2014,,2,3,4,3,2,2,2,3,8,4,9
20588,2014,1,2,2,2,2,2,2,1,2,9,4,6
21581,2014,1,2,3,3,2,3,4,2,3,6,6,6
47417,2021,0,2,2,4,3,3,4,2,3,6,6,8
850,2009,,3,4,2,4,4,5,2,4,7,5,9
6809,2010,,5,5,1,3,3,3,2,4,2,2,-94
7884,2011,,4,5,1,5,4,4,1,4,1,1,-94
10211,2011,,5,5,2,4,4,4,2,4,1,1,-94
12377,2012,,2,4,1,2,3,4,2,1,4,4,-94
13464,2012,,2,2,5,4,2,2,3,4,7,7,-94
15538,2013,,3,4,2,3,3,3,2,4,9,8,-94
16494,2013,,2,3,5,4,2,2,3,3,7,6,-94
17359,2013,,2,1,5,3,2,2,3,2,8,6,-94
18490,2014,,4,5,3,4,3,3,3,4,2,2,2
19543,2014,,3,3,2,4,2,2,2,2,6,6,6
20589,2014,,3,3,1,4,2,3,2,4,1,1,1
21582,2014,,3,4,2,4,3,4,2,3,9,8,10
47418,2021,1,3,3,3,3,3,4,3,3,7,7,9
6810,2010,,5,5,1,5,5,5,1,5,1,1,-94
7885,2011,,5,4,1,3,5,5,1,5,1,1,-94
10212,2011,,2,2,5,3,2,4,2,2,7,7,-94
12378,2012,,3,4,3,3,3,2,3,3,6,4,-94
13465,2012,,3,3,2,2,2,4,2,2,8,6,-94
16495,2013,,2,3,3,3,2,2,3,2,8,7,-94
17360,2013,,3,3,2,4,3,3,2,4,4,4,-94
19544,2014,,2,3,3,4,2,3,4,3,4,4,7
20590,2014,,3,4,3,4,2,3,3,3,7,4,3
21583,2014,1,2,3,4,3,2,2,2,3,8,7,7
47419,2021,,3,3,3,3,3,4,2,2,6,6,6
6811,2010,,3,2,5,2,3,2,3,3,2,2,-94
10213,2011,,5,5,2,5,5,5,1,5,8,8,-94
12379,2012,,1,3,3,3,3,2,3,3,3,3,-94
13466,2012,,3,3,3,3,3,3,3,2,6,6,-94
15539,2013,,3,2,4,2,3,4,2,3,6,1,-94
16496,2013,,2,4,2,3,3,3,2,4,7,4,-94
18491,2014,1,5,5,1,5,4,3,1,3,1,1,1
19545,2014,,2,3,3,3,2,3,2,3,6,6,8
20591,2014,1,2,4,1,4,2,2,2,2,7,5,7
21584,2014,,2,2,5,4,3,4,2,3,2,1,1
47420,2021,,2,3,3,3,2,3,3,3,6,-99,3
6812,2010,,3,3,3,2,4,3,2,3,4,4,-94
7886,2011,,2,4,3,4,4,4,3,4,1,1,-94
10214,2011,,3,5,3,5,3,4,3,4,5,5,-94
12380,2012,,2,3,2,4,1,1,3,2,6,4,-94
13467,2012,,3,4,5,2,2,3,4,3,5,3,-94
15540,2013,,2,3,4,3,3,3,3,3,5,3,-94
16497,2013,,2,3,3,3,2,3,3,3,3,1,-94
19546,2014,,2,3,2,4,2,3,3,3,2,2,7
20592,2014,,2,2,5,3,2,2,2,3,9,9,8
21585,2014,,3,3,5,3,4,3,2,3,6,6,6
47421,2021,,2,3,3,3,3,3,2,3,2,2,3
851,2009,,2,2,4,3,4,4,3,2,7,6,5
7887,2011,1,4,4,4,3,3,2,2,2,4,4,-94
10215,2011,,4,5,2,4,5,5,2,4,6,6,-94
12381,2012,,2,4,5,4,3,2,3,3,4,4,-94
13468,2012,,2,3,2,3,3,4,2,4,3,2,-94
15541,2013,,2,2,4,3,3,2,3,4,8,8,-94
16498,2013,,2,3,3,4,2,3,3,4,8,8,-94
18492,2014,,3,3,3,3,3,2,-99,3,9,6,9
19547,2014,0,2,3,1,3,1,3,2,3,10,10,6
21586,2014,,2,2,3,3,3,3,3,3,6,6,6
47422,2021,,3,4,3,2,3,4,2,3,1,1,6
852,2009,,3,2,4,4,3,5,2,4,3,2,5
7888,2011,,2,3,3,3,3,2,2,3,3,3,-94
10216,2011,,3,2,3,3,4,3,2,4,6,6,-94
12382,2012,,2,3,3,2,2,2,3,2,5,5,-94
13469,2012,1,2,2,5,3,3,2,4,3,3,3,-94
15542,2013,,2,3,2,2,2,2,3,4,4,3,-94
17361,2013,,3,4,2,3,3,2,4,3,3,6,-94
18493,2014,,1,2,5,4,2,2,3,4,8,3,8
20593,2014,,2,2,4,3,3,4,2,3,3,3,3
21587,2014,,2,-99,-97,2,2,3,-99,3,7,8,4
47423,2021,,2,3,3,3,2,3,2,3,6,6,6
853,2009,,3,1,2,1,2,2,1,3,7,5,5
7889,2011,,2,3,3,2,2,2,2,2,10,10,-94
13470,2012,,2,2,5,3,3,3,3,3,3,2,-94
15543,2013,,2,4,2,3,3,2,2,3,5,4,-94
16499,2013,0,2,3,3,3,2,2,4,3,6,4,-94
17362,2013,,3,4,2,3,3,4,2,3,6,5,-94
18494,2014,0,3,3,1,3,3,3,2,3,6,4,7
19548,2014,,2,3,4,3,2,3,3,3,10,10,10
20594,2014,,3,3,3,3,3,3,3,3,10,6,7
21588,2014,,3,3,3,3,3,4,1,4,3,3,3
47424,2021,,4,4,1,5,2,3,4,2,6,4,6
6813,2010,1,5,5,1,1,5,3,3,-99,1,1,-94
7890,2011,,3,3,5,1,4,4,3,3,3,5,-94
12383,2012,1,2,2,2,2,2,2,2,3,6,6,-94
13471,2012,,2,3,3,2,2,3,3,2,9,6,-94
15544,2013,1,4,4,2,4,4,4,2,4,6,6,-94
16500,2013,,3,2,3,3,2,3,2,3,7,9,-94
19549,2014,,2,2,4,3,2,3,2,2,7,3,9
20595,2014,,5,4,1,4,5,5,1,4,7,7,7
21589,2014,,2,2,5,2,2,2,3,4,7,8,9
47425,2021,,2,3,3,3,3,3,2,3,2,2,2
7891,2011,,4,3,3,3,3,3,3,3,1,1,-94
10217,2011,,4,5,2,3,3,4,2,4,6,6,-94
12384,2012,1,4,4,2,3,3,3,2,3,2,2,-94
13472,2012,,2,2,3,-99,2,4,3,4,8,5,-94
15545,2013,,3,3,3,4,3,4,2,4,6,5,-94
17363,2013,,2,3,3,3,3,3,3,3,10,8,-94
18495,2014,,3,3,1,3,3,3,1,4,3,3,3
19550,2014,,2,3,2,3,2,2,3,2,6,4,6
20596,2014,,2,1,4,3,2,2,3,3,7,6,6
47426,2021,,3,2,5,2,3,3,3,3,4,1,4
6814,2010,,2,3,4,3,3,2,3,3,6,1,-94
7892,2011,0,2,3,3,3,3,3,4,3,11,11,-94
10218,2011,,1,1,1,1,3,2,2,2,5,3,-94
15546,2013,,2,2,5,3,3,3,4,3,6,6,-94
16501,2013,,2,2,4,3,2,2,3,3,8,6,-94
21590,2014,,4,5,3,3,3,2,5,4,3,3,4
47427,2021,,2,3,4,4,2,3,5,3,9,6,8
854,2009,,4,4,4,3,3,4,4,2,8,7,9
6815,2010,0,4,4,2,4,5,5,1,4,1,1,-94
7893,2011,,4,5,3,4,3,2,4,2,2,2,-94
12385,2012,,3,2,4,2,3,5,3,2,6,5,-94
13473,2012,,3,4,3,3,3,4,4,3,8,9,-94
15547,2013,,3,4,2,4,3,4,3,4,-99,-99,-94
16502,2013,,2,3,2,3,2,3,2,3,9,7,-94
19551,2014,,3,3,2,3,3,4,2,3,3,2,4
20597,2014,,3,4,3,4,2,2,2,3,11,6,6
21591,2014,,3,3,3,3,1,2,2,3,7,6,7
47428,2021,1,3,3,5,4,3,3,2,2,6,6,6
6816,2010,,4,5,1,5,3,5,1,3,1,1,-94
7894,2011,,3,3,3,3,3,3,3,3,6,6,-94
10219,2011,,3,4,3,4,3,4,3,4,4,3,-94
12386,2012,1,4,4,2,5,4,3,3,4,3,2,-94
13474,2012,,3,3,2,1,3,2,2,2,9,6,-94
16503,2013,,5,5,2,4,3,4,2,4,5,3,-94
17364,2013,,3,2,4,-99,2,2,3,2,8,5,-94
19552,2014,,2,4,5,2,3,4,3,3,7,8,6
21592,2014,,2,3,2,3,2,3,2,3,10,8,8
47429,2021,,2,3,2,2,2,4,1,4,9,9,1
855,2009,0,3,3,4,2,2,4,5,2,10,9,9
6817,2010,,5,5,1,3,3,2,5,3,1,1,-94
10220,2011,,3,3,1,2,3,2,2,2,8,6,-94
12387,2012,,2,1,4,2,2,2,3,2,5,5,-94
13475,2012,,2,3,4,3,3,4,3,4,5,8,-94
15548,2013,1,3,3,3,4,3,2,4,3,6,7,-94
16504,2013,,2,3,3,3,3,3,2,3,5,5,-94
17365,2013,,2,4,3,2,3,4,2,3,8,4,-94
18496,2014,1,4,4,3,3,3,3,4,3,8,7,5
19553,2014,1,2,4,3,4,2,3,4,3,2,2,2
20598,2014,,3,3,3,3,3,3,2,2,9,9,7
47430,2021,,3,3,3,4,4,4,1,4,1,8,1
856,2009,,2,2,2,2,2,2,2,2,9,9,4
6818,2010,,3,4,2,4,2,2,3,2,4,2,-94
7895,2011,,2,3,3,3,2,2,2,2,8,8,-94
12388,2012,,3,3,3,3,3,2,2,2,9,8,-94
13476,2012,,3,4,3,2,3,4,2,4,9,8,-94
15549,2013,,3,4,3,3,3,3,3,4,9,6,-94
16505,2013,,3,4,4,4,3,2,3,4,6,7,-94
17366,2013,,3,3,4,3,3,3,5,3,10,10,-94
18497,2014,,3,2,4,3,3,2,3,2,4,5,7
20599,2014,,1,2,3,3,3,3,3,3,1,1,9
47431,2021,,2,4,3,3,3,3,3,4,2,2,6
6819,2010,,3,4,4,3,3,3,3,4,7,9,-94
7896,2011,,2,4,2,3,2,2,2,2,7,8,-94
10221,2011,,5,5,1,5,5,5,5,5,1,1,-94
12389,2012,,3,3,2,3,2,2,3,3,6,3,-94
13477,2012,,2,3,4,3,2,4,3,3,3,1,-94
15550,2013,,1,3,4,3,3,4,2,4,9,8,-94
16506,2013,,2,3,4,4,1,1,4,3,3,1,-94
17367,2013,,2,1,2,2,2,2,2,2,9,9,-94
18498,2014,,2,2,2,3,2,2,3,2,10,8,6
19554,2014,,3,4,3,3,2,3,3,3,6,4,7
21593,2014,,3,4,1,3,3,4,1,4,7,5,7
47432,2021,,3,2,2,2,3,4,4,4,5,4,4
6820,2010,,3,4,3,4,4,4,3,4,6,6,-94
7897,2011,,2,3,5,3,3,4,1,4,1,1,-94
10222,2011,,3,2,1,4,3,4,2,4,4,4,-94
13478,2012,,3,3,3,3,4,4,2,3,7,7,-94
15551,2013,,3,3,3,3,3,3,2,3,7,7,-94
16507,2013,,4,4,2,4,5,4,2,5,5,3,-94
18499,2014,1,3,3,2,3,3,3,2,3,-99,2,7
19555,2014,,2,2,3,2,2,2,3,2,7,3,7
21594,2014,,2,4,3,4,2,3,3,3,8,4,6
